order_id,fecha,order_customer_id,product_id,unit_price,quantity,price,product_family,latitude,longitude
1083089552575,2023-07-09,6934443148,OWI925P00XXZCODOW,18.75,1,18.75,Collar,36.543329,-4.6208117999999994
1084682929343,2023-07-10,6934443148,OTS925P00XXZCODOT,19.0,1,19.0,Collar,36.543329,-4.6208117999999994
1084682929343,2023-07-10,6934443148,OWI925P00XXZCODOW,18.75,1,18.75,Collar,36.543329,-4.6208117999999994
1084682929343,2023-07-10,6934443148,EBB925P00XXZPEPEB,18.75,1,18.75,Pendientes,36.543329,-4.6208117999999994
941118915775,2023-04-26,6934447628,AMA925P00XXZPUMAM,25.0,1,25.0,Pulsera,41.22057,1.71738
1047694542015,2023-06-17,6934447628,ATR925P00XXZPEEAT,25.0,1,25.0,Pendientes,41.22057,1.71738
1047694542015,2023-06-17,6934447628,IAR925P00XXZPEDIA,25.0,1,25.0,Pendientes,41.22057,1.71738
1202799051889,2023-09-08,6934447628,UND925P00XXZCOMUN,29.95,1,29.95,Collar,41.22057,1.71738
938601350335,2023-04-23,6934792780,IMO925P00XXZCODIM,29.0,1,29.0,Collar,42.5987158,-5.5733587
1093014127807,2023-07-15,6937365068,IMO925P00XXZTOMIM,25.0,1,25.0,Tobillera,43.5727616,-7.2588262000000006
452058153985,2023-03-06,6950217740,EBB925R0010ZANPEB,25.0,1,25.0,Anillo,43.55624,-5.9245845999999993
452058153985,2023-03-06,6950217740,OTS925R00XXZCODOT,19.0,1,19.0,Collar,43.55624,-5.9245845999999993
452058153985,2023-03-06,6950217740,OTS925R00XXZPUDOT,19.0,1,19.0,Pulsera,43.55624,-5.9245845999999993
961373865151,2023-05-02,6950217740,AMA925P00XXZPUMAM,25.0,1,25.0,Pulsera,43.55624,-5.9245845999999993
961373865151,2023-05-02,6950217740,ICI925P00XXZPEDIC,25.0,1,25.0,Pendientes,43.55624,-5.9245845999999993
960880837823,2023-05-02,6956349708,IST925P00XXZPUSIS,25.0,1,25.0,Pulsera,43.367821600000013,-8.4106033
537138496513,2023-04-08,6964052364,RCR925P00XXZPEARC,25.0,1,25.0,Pendientes,38.8843573,-7.0217700999999986
537138496513,2023-04-08,6964052364,OON925P00XXVCOMOO,25.0,1,25.0,Collar,38.8843573,-7.0217700999999986
537138496513,2023-04-08,6964052364,IRC925P0010ZANCIR,19.0,1,19.0,Anillo,38.8843573,-7.0217700999999986
1135834825841,2023-08-08,6966976588,ATR925P00XXZPEEAT,18.75,1,18.75,Pendientes,40.9961636,-4.0200217
1135834825841,2023-08-08,6966976588,PTR925P00XXZPESPT,25.0,1,25.0,Pendientes,40.9961636,-4.0200217
1135834825841,2023-08-08,6966976588,WIS925P00XXZTOTWI,25.0,1,25.0,Tobillera,40.9961636,-4.0200217
1068669076671,2023-06-30,6967393228,ROS925P00XXZANCRO,25.0,1,25.0,Anillo,40.4302502,-3.7162412
1195649795185,2023-09-05,6967393228,RIP925P00XXZPETRI,29.95,1,29.95,Pendientes,40.4302502,-3.7162412
1055530419391,2023-06-22,6968467084,N2N925P00XXYCOIN2,65.0,1,65.0,Collar,43.3187542,-1.8623278
457914254337,2023-03-11,6968657484,OTS925R00XXZCODOT,19.0,1,19.0,Collar,39.4797589,-0.4373948
457914254337,2023-03-11,6968657484,IMI925P0010ZANCIM,25.0,1,25.0,Anillo,39.4797589,-0.4373948
457914254337,2023-03-11,6968657484,ICI925P00XXZPEDIC,25.0,1,25.0,Pendientes,39.4797589,-0.4373948
1019117044927,2023-05-31,6968657484,LHA925P00XXZTOALH,29.0,1,29.0,Tobillera,39.4797589,-0.4373948
929465435327,2023-04-13,6968871692,ROS925P00XXZANCRO,25.0,1,25.0,Anillo,36.7159021,-4.4327352
929465435327,2023-04-13,6968871692,OLW925P00XXZPEFOL,25.0,1,25.0,Pendientes,36.7159021,-4.4327352
1087539119295,2023-07-12,6970466636,OWI925P00XXZCODOW,18.75,1,18.75,Collar,39.6340988,-0.3300866
1087539119295,2023-07-12,6970466636,PTH925P00XXZANSPT,25.0,1,25.0,Anillo,39.6340988,-0.3300866
1087539119295,2023-07-12,6970466636,IXL925P00XXZPECIX,14.25,1,14.25,Pendientes,39.6340988,-0.3300866
993678591167,2023-05-15,6972583820,IAM925P00XXZCODIA,19.0,1,19.0,Collar,39.4689615,-0.3717552
1110106768497,2023-07-25,6972583820,RIN925P00XXZCOTRI,25.0,1,25.0,Collar,39.4689615,-0.3717552
1214183638129,2023-09-12,6972583820,OTS925P00XXZCODOT,19.95,1,19.95,Collar,39.4689615,-0.3717552
928053462207,2023-04-12,6994232204,RCR925P00XXZPEARC,25.0,1,25.0,Pendientes,39.4689615,-0.3717552
937620997311,2023-04-22,6995961356,AMA925P00XXZPUMAM,25.0,1,25.0,Pulsera,39.6878641,-0.2799161
1050803111103,2023-06-19,6997587212,REN925A00XXZPEGRE,29.0,1,29.0,Pendientes,37.0210163,-4.5638467999999994
459160290305,2023-03-12,6999360780,UND925P00XXZCOMUN,25.0,1,25.0,Collar,39.3583763,-0.5949259
459160290305,2023-03-12,6999360780,UND925P00XXZCOMUN,25.0,1,25.0,Collar,39.3583763,-0.5949259
459160290305,2023-03-12,6999360780,U30925P00XXYCOSU3,39.0,1,39.0,Collar,39.3583763,-0.5949259
961019774143,2023-05-02,7004103308,TLI925P00XXZCOSTL,25.0,1,25.0,Collar,38.9849441,-3.9278492
1098248357055,2023-07-18,7006142220,OTS925P00XXZTODOT,19.0,1,19.0,Tobillera,41.5998113,0.6364763
1098248357055,2023-07-18,7006142220,REE925P00XXZTOFRE,29.0,1,29.0,Tobillera,41.5998113,0.6364763
1001909585087,2023-05-21,7006424396,UND925A00XXZCOMUN,29.0,1,29.0,Collar,43.2452387,-2.9894319
1050722698431,2023-06-19,7006546636,IST925P00XXZTOSIS,25.0,1,25.0,Tobillera,40.4404546,-3.712895899999999
1050722698431,2023-06-19,7006546636,REN925P00XXZPEGRE,25.0,1,25.0,Pendientes,40.4404546,-3.712895899999999
522278929409,2023-04-06,7008217612,ROS925P00XXZANCRO,25.0,1,25.0,Anillo,41.4381204,1.8704494
522278929409,2023-04-06,7008217612,IST925P00XXZPUSIS,25.0,1,25.0,Pulsera,41.4381204,1.8704494
522278929409,2023-04-06,7008217612,IST925P00XXZCOSIS,25.0,1,25.0,Collar,41.4381204,1.8704494
1149471294577,2023-08-15,7009366668,EAT925P00XXZPEFEA,18.75,1,18.75,Pendientes,41.2668797,1.9612623
1149471294577,2023-08-15,7009366668,LAN925P00XXZCOPLA,29.0,1,29.0,Collar,41.2668797,1.9612623
1149471294577,2023-08-15,7009366668,TIC925P00XXZANSTI,19.0,1,19.0,Anillo,41.2668797,1.9612623
1065605334207,2023-06-28,7012581324,UND925P00XXZPUMUN,25.0,1,25.0,Pulsera,40.4167884,-3.6767390999999989
1065605334207,2023-06-28,7012581324,OTS925P00XXZPUDOT,19.0,1,19.0,Pulsera,40.4167884,-3.6767390999999989
1065605334207,2023-06-28,7012581324,ONC925P00XXZCOCON,25.0,1,25.0,Collar,40.4167884,-3.6767390999999989
1240922653809,2023-09-22,7012581324,OTS925P00XXZCODOT,19.95,1,19.95,Collar,40.4167884,-3.6767390999999989
1240922653809,2023-09-22,7012581324,OSE925P00XXZCOMOS,29.95,1,29.95,Collar,40.4167884,-3.6767390999999989
1240922653809,2023-09-22,7012581324,OSE925P00XXZPEMOS,29.95,1,29.95,Pendientes,40.4167884,-3.6767390999999989
1240934777969,2023-09-22,7012581324,RMA925R00XXZPEARM,39.95,1,39.95,Pendientes,40.4167884,-3.6767390999999989
918170436799,2023-04-09,7017423052,UND925P00XXZCOMUN,25.0,1,25.0,Collar,40.4439883,-3.6780867
473618580481,2023-03-21,7028215948,UND925P00XXZCOMUN,25.0,1,25.0,Collar,39.4565475,-0.3912385
473618580481,2023-03-21,7028215948,U30925P00XXYCOSU3,39.0,1,39.0,Collar,39.4565475,-0.3912385
473618580481,2023-03-21,7028215948,UND925A00XXZCOMUN,29.0,1,29.0,Collar,39.4565475,-0.3912385
451676537857,2023-03-06,7043656204,IRC925P0012ZANCIR,19.0,1,19.0,Anillo,37.1593382,-3.5823427
451676537857,2023-03-06,7043656204,EBB925P0012ZANPEB,19.0,1,19.0,Anillo,37.1593382,-3.5823427
451676537857,2023-03-06,7043656204,OTS925P00XXZPUDOT,19.0,1,19.0,Pulsera,37.1593382,-3.5823427
1064685667519,2023-06-28,7043656204,OTS925P00XXZTODOT,19.0,1,19.0,Tobillera,37.1593382,-3.5823427
1166292943985,2023-08-22,7050153548,NBU925P00XXZPUANB,18.75,1,18.75,Pulsera,41.5649044,2.0795505
1166292943985,2023-08-22,7050153548,REF925P00XXZPUGRE,18.75,1,18.75,Pulsera,41.5649044,2.0795505
1166292943985,2023-08-22,7050153548,EAT925P00XXZPEFEA,18.75,1,18.75,Pendientes,41.5649044,2.0795505
538263094273,2023-04-08,7058781900,IMO925P00XXZCODIM,29.0,1,29.0,Collar,42.845631399999988,-2.6721246
538263094273,2023-04-08,7058781900,IMO925A00XXZCODIM,35.0,1,35.0,Collar,42.845631399999988,-2.6721246
538263094273,2023-04-08,7058781900,REE925P00XXZTOFRE,29.0,1,29.0,Tobillera,42.845631399999988,-2.6721246
538295927809,2023-04-08,7058781900,OTS925A00XXZPUDOT,19.0,1,19.0,Pulsera,42.845631399999988,-2.6721246
538295927809,2023-04-08,7058781900,TIC925P00XXZANSTI,19.0,1,19.0,Anillo,42.845631399999988,-2.6721246
538295927809,2023-04-08,7058781900,OON925P00XXVPUMOO,25.0,1,25.0,Pulsera,42.845631399999988,-2.6721246
1201902453873,2023-09-08,7066653772,ROS925P00XXZANCRO,29.95,1,29.95,Anillo,37.0268519,-3.6194887
1234610029681,2023-09-19,7082418316,ONC925P00XXZCOCON,29.95,1,29.95,Collar,43.0598502,-2.1721436
1183070291057,2023-08-30,7084955532,OTS925A00XXZCODOT,19.0,1,19.0,Collar,41.9743127,2.8206276
1183070291057,2023-08-30,7084955532,OTS925A00XXZPUDOT,19.0,1,19.0,Pulsera,41.9743127,2.8206276
1183070291057,2023-08-30,7084955532,REA925A00XXZCODRE,29.95,1,29.95,Collar,41.9743127,2.8206276
1010325259455,2023-05-25,7087835660,IMO925P00XXZPUMIM,25.0,1,25.0,Pulsera,41.3973879,2.1637474
995692250303,2023-05-17,7087937804,UND925P00XXZCOMUN,25.0,1,25.0,Collar,38.400651,-0.5331325
531749864449,2023-04-07,7089609804,IST925P00XXZCOSIS,25.0,1,25.0,Collar,40.422369,-3.644582
531749864449,2023-04-07,7089609804,ATZ925P00XXZCOCAT,25.0,1,25.0,Collar,40.422369,-3.644582
531749864449,2023-04-07,7089609804,UND925P00XXZCOMUN,25.0,1,25.0,Collar,40.422369,-3.644582
967965934783,2023-05-06,7115160076,IAM925P00XXZPEDIA,25.0,1,25.0,Pendientes,41.4552179,2.2593868
451803612161,2023-03-06,7123359628,IMO925P00XXZCODIM,29.0,1,29.0,Collar,40.3995978,-3.6720496
931718956223,2023-04-16,7123359628,OSE925A00XXZCOMOS,29.0,1,29.0,Collar,40.3995978,-3.6720496
931718956223,2023-04-16,7123359628,RIN925P00XXZCOTRI,25.0,1,25.0,Collar,40.3995978,-3.6720496
930862007487,2023-04-15,7154804876,REN925P00XXZPEGRE,25.0,1,25.0,Pendientes,40.4492546,-3.6573352999999988
1100498011327,2023-07-20,7154804876,ROS925P00XXZPECRO,19.0,1,19.0,Pendientes,40.4492546,-3.6573352999999988
1100498011327,2023-07-20,7154804876,OWI925P00XXZCODOW,18.75,1,18.75,Collar,40.4492546,-3.6573352999999988
1100498011327,2023-07-20,7154804876,IMI925P0014ZANCIM,18.75,1,18.75,Anillo,40.4492546,-3.6573352999999988
1068828984511,2023-06-30,7154828940,IAM925P00XXZPEDIA,18.75,1,18.75,Pendientes,40.437380999999988,-3.710769599999999
1068828984511,2023-06-30,7154828940,ARM925P0016ZANKAR,18.75,1,18.75,Anillo,40.437380999999988,-3.710769599999999
1068828984511,2023-06-30,7154828940,IBE925P00XXZPELIB,18.75,1,18.75,Pendientes,40.437380999999988,-3.710769599999999
1068828984511,2023-06-30,7154828940,INE925P0016ZANLIN,18.75,1,18.75,Anillo,40.437380999999988,-3.710769599999999
1068828984511,2023-06-30,7154828940,IMO925P00XXZANDIM,18.75,1,18.75,Anillo,40.437380999999988,-3.710769599999999
1068828984511,2023-06-30,7154828940,IEC925P00XXZCOPIE,18.75,1,18.75,Collar,40.437380999999988,-3.710769599999999
1068828984511,2023-06-30,7154828940,IAM925P00XXZCODIA,19.0,1,19.0,Collar,40.437380999999988,-3.710769599999999
1081396757695,2023-07-08,7154828940,NBA925P00XXZPUANB,25.0,1,25.0,Pulsera,40.437380999999988,-3.710769599999999
1081396757695,2023-07-08,7154828940,OHO925P0010ZANBOH,21.75,1,21.75,Anillo,40.437380999999988,-3.710769599999999
1081396757695,2023-07-08,7154828940,E0A925P00XXWANHE0,29.0,1,29.0,Anillo,40.437380999999988,-3.710769599999999
941854164159,2023-04-27,7159193804,IAM925A00XXZCODIA,25.0,1,25.0,Collar,38.0303216,-1.2483658
1109036893297,2023-07-25,7159193804,AVE925P0016ZANWAV,19.0,1,19.0,Anillo,38.0303216,-1.2483658
1109036893297,2023-07-25,7159193804,OWI925P00XXZCODOW,18.75,1,18.75,Collar,38.0303216,-1.2483658
1109036893297,2023-07-25,7159193804,ACS925P00XXZPELAC,18.75,1,18.75,Pendientes,38.0303216,-1.2483658
968059782335,2023-05-06,7162670028,OSE925R00XXZCOMOS,29.0,1,29.0,Collar,39.5078981,-0.3659986
461881279489,2023-03-13,7170753868,ERF925P00XXZPUNER,29.0,1,29.0,Pulsera,39.6790257,-0.2087329
461881279489,2023-03-13,7170753868,EAT925P00XXZPEFEA,25.0,1,25.0,Pendientes,39.6790257,-0.2087329
461881279489,2023-03-13,7170753868,IMO925P00XXZCODIM,29.0,1,29.0,Collar,39.6790257,-0.2087329
1085446685887,2023-07-10,7173168268,TST925P00XXZPESTS,25.0,1,25.0,Pendientes,43.371281499999988,-5.8552909
1085446685887,2023-07-10,7173168268,ROS925P00XXZANCRO,25.0,1,25.0,Anillo,43.371281499999988,-5.8552909
1085446685887,2023-07-10,7173168268,OSE925P00XXZPEMOS,25.0,1,25.0,Pendientes,43.371281499999988,-5.8552909
968874722495,2023-05-07,7177834636,OSE925R00XXZCOMOS,29.0,1,29.0,Collar,40.3368129,-3.8896004
1046296790207,2023-06-16,7178934604,HDI925P00XXZPEAHD,22.0,1,22.0,Pendientes,38.6876019,-4.1033404
1046296790207,2023-06-16,7178934604,IMO925P00XXZCODIM,29.0,1,29.0,Collar,38.6876019,-4.1033404
1040767059135,2023-06-13,7184849484,UND925P00XXZCOMUN,25.0,1,25.0,Collar,40.3343926,-3.8411758999999992
1040767059135,2023-06-13,7184849484,OT3925P00XXZPEDOT,19.0,1,19.0,Pendientes,40.3343926,-3.8411758999999992
934580061375,2023-04-19,7187844428,IMI925P0014ZANCIM,25.0,1,25.0,Anillo,41.2379941,0.3316589
934580061375,2023-04-19,7187844428,ROS925P00XXZANCRO,25.0,1,25.0,Anillo,41.2379941,0.3316589
973134300351,2023-05-08,7187889100,OHO925P0014ZANBOH,29.0,1,29.0,Anillo,39.9789815,-0.0617366
1027205956799,2023-06-05,7191219468,UND925P00XXZCOMUN,25.0,1,25.0,Collar,42.5473176,-6.5849430999999994
959976834239,2023-05-01,7192050252,NFI925P00XXZCOINF,25.0,1,25.0,Collar,43.1837181,-3.0075642
959983191231,2023-05-01,7192050252,IRC925A00XXZCOCIR,29.0,1,29.0,Collar,43.1837181,-3.0075642
1038210892991,2023-06-12,7192050252,TLI925P00XXZCOSTL,25.0,1,25.0,Collar,43.1837181,-3.0075642
1038210892991,2023-06-12,7192050252,IAM925A00XXZCODIA,25.0,1,25.0,Collar,43.1837181,-3.0075642
1039836710079,2023-06-13,7192050252,IAM925P00XXZCODIA,19.0,1,19.0,Collar,43.1837181,-3.0075642
465650648065,2023-03-15,7195510028,ARM925P0012ZANKAR,25.0,1,25.0,Anillo,41.5623771,2.2334063
465650648065,2023-03-15,7195510028,AND925P0012ZANPAN,25.0,1,25.0,Anillo,41.5623771,2.2334063
465650648065,2023-03-15,7195510028,IMO925P00XXZCOMIM,25.0,1,25.0,Collar,41.5623771,2.2334063
961190233279,2023-05-02,7215366092,OSE925P00XXZCOMOS,25.0,1,25.0,Collar,41.5931614,2.1780553
1227756143729,2023-09-17,7218828876,IMI925P0014ZANCIM,29.95,1,29.95,Anillo,39.5633649,-0.5290602
929090634943,2023-04-13,7221899852,IBE925P00XXZPELIB,25.0,1,25.0,Pendientes,41.6570816,-0.94064189999999992
929090634943,2023-04-13,7221899852,OTU925P00XXZPEHOT,25.0,1,25.0,Pendientes,41.6570816,-0.94064189999999992
1166934148209,2023-08-23,7221899852,RDR925R00XXZPUCRD,25.0,1,25.0,Pulsera,41.6570816,-0.94064189999999992
1166934148209,2023-08-23,7221899852,ROS925R00XXZANCRO,29.95,1,29.95,Anillo,41.6570816,-0.94064189999999992
1166934148209,2023-08-23,7221899852,RDR925R00XXZPECRD,25.0,1,25.0,Pendientes,41.6570816,-0.94064189999999992
996618208447,2023-05-18,7221944780,RDR925R00XXZPECRD,25.0,1,25.0,Pendientes,40.4290497,-3.687336
996618208447,2023-05-18,7221944780,RDR925R00XXZPUCRD,25.0,1,25.0,Pulsera,40.4290497,-3.687336
1090438956223,2023-07-13,7226304396,ERF925P00XXZPUNER,29.0,1,29.0,Pulsera,39.9783695,-4.2763996
993631339711,2023-05-15,7232342988,OTS925P00XXZTODOT,19.0,1,19.0,Tobillera,41.3057722,2.0047245
1072120792255,2023-07-02,16296034892,Z0C925P00XXWANCZ0,29.0,1,29.0,Anillo,41.437451,2.2183034
1072120792255,2023-07-02,16296034892,Z0I925P00XXWANCZ0,29.0,1,29.0,Anillo,41.437451,2.2183034
1072120792255,2023-07-02,16296034892,WIS925P00XXZTOTWI,25.0,1,25.0,Tobillera,41.437451,2.2183034
1059111503039,2023-06-24,17205215820,OTS925P00XXZTODOT,19.0,1,19.0,Tobillera,40.3146637,-4.703827
918987801791,2023-04-10,18736398924,ROS925P00XXZANCRO,25.0,1,25.0,Anillo,40.4767085,-3.687918
968120468671,2023-05-06,18736398924,OSE925A00XXZCOMOS,29.0,1,29.0,Collar,40.4767085,-3.687918
508467479553,2023-03-31,24536728140,TIC925P00XXZANSTI,19.0,1,19.0,Anillo,43.46232,-3.8087334
508467479553,2023-03-31,24536728140,ROS925P00XXZANCRO,25.0,1,25.0,Anillo,43.46232,-3.8087334
508467479553,2023-03-31,24536728140,PCI925P00XXZPESPC,25.0,1,25.0,Pendientes,43.46232,-3.8087334
1161437381745,2023-08-20,24536728140,NBA925P00XXZPUANB,18.75,1,18.75,Pulsera,43.46232,-3.8087334
1161437381745,2023-08-20,24536728140,NOT925P0018ZANKNO,25.0,1,25.0,Anillo,43.46232,-3.8087334
1161437381745,2023-08-20,24536728140,UND925P00XXZCOMUN,25.0,1,25.0,Collar,43.46232,-3.8087334
1214103684209,2023-09-12,42936943180,CHC925P00XXVPUDCH,39.95,1,39.95,Pulsera,39.459716600000007,-0.3685646
1003313824959,2023-05-22,48498983500,UND925P00XXZCOMUN,25.0,1,25.0,Collar,40.4265481,-3.6947836
1003313824959,2023-05-22,48498983500,IMO925P00XXZCOMIM,25.0,1,25.0,Collar,40.4265481,-3.6947836
1180620620913,2023-08-29,54457090636,EAT925P00XXZCOFEA,25.0,1,25.0,Collar,39.4262105,-0.3819536
1180620620913,2023-08-29,54457090636,IAM925P00XXZPUDIA,19.0,1,19.0,Pulsera,39.4262105,-0.3819536
1180620620913,2023-08-29,54457090636,OTS925P00XXZTODOT,14.25,1,14.25,Tobillera,39.4262105,-0.3819536
448121078785,2023-03-04,55872635468,OSE925R00XXZCOMOS,29.0,1,29.0,Collar,40.4998271,-3.6876803
448121078785,2023-03-04,55872635468,UND925P00XXZCOMUN,25.0,1,25.0,Collar,40.4998271,-3.6876803
448121078785,2023-03-04,55872635468,IMO925P00XXZCOMIM,25.0,1,25.0,Collar,40.4998271,-3.6876803
1027035890879,2023-06-05,55872635468,OTS925P00XXZTODOT,19.0,1,19.0,Tobillera,40.4998271,-3.6876803
1266591597681,2023-10-01,55872635468,IAM925P00XXZCODIA,22.0,1,22.0,Collar,40.4998271,-3.6876803
1175677764721,2023-08-27,59365442124,IMO925A00XXZCODIM,35.0,1,35.0,Collar,40.2614534,-3.8169741
995830465727,2023-05-17,70676267596,IST925P00XXZTOSIS,25.0,1,25.0,Tobillera,40.4845359,-3.704921399999999
995830465727,2023-05-17,70676267596,UND925P00XXZCOMUN,25.0,1,25.0,Collar,40.4845359,-3.704921399999999
995830465727,2023-05-17,70676267596,IRC925P0010ZANCIR,19.0,1,19.0,Anillo,40.4845359,-3.704921399999999
929091486911,2023-04-13,71425376844,AEL925PZAXXZPECAE,25.0,1,25.0,Pendientes,37.7000877,-5.2835724
929091486911,2023-04-13,71425376844,REN925A00XXZPEGRE,29.0,1,29.0,Pendientes,37.7000877,-5.2835724
1029899748543,2023-06-07,73597043276,ASP925A00XXZPEHAS,29.0,1,29.0,Pendientes,38.951543699999988,-0.1429432
1048360649919,2023-06-18,73860956748,OTS925P00XXZTODOT,19.0,1,19.0,Tobillera,40.4767085,-3.687918
1048360649919,2023-06-18,73860956748,WIS925P00XXZTOTWI,25.0,1,25.0,Tobillera,40.4767085,-3.687918
939306058943,2023-04-24,73907225164,AEL925PZAXXZPECAE,25.0,1,25.0,Pendientes,40.4419938,-3.5863313
1082727335103,2023-07-09,74525721164,EAT925P00XXZPUFEA,18.75,1,18.75,Pulsera,40.1610159,-3.6169917999999992
1032992654527,2023-06-08,75796398668,EBB925P0010ZANPEB,19.0,1,19.0,Anillo,41.405911,2.1850581
1032992654527,2023-06-08,75796398668,OTI925P0012ZANPOT,22.0,1,22.0,Anillo,41.405911,2.1850581
930270676159,2023-04-14,76011258444,IAM925P00XXZPEDIA,25.0,1,25.0,Pendientes,41.4922292,2.1325287
453516592129,2023-03-07,76411257420,AVE925P0016ZANWAV,19.0,1,19.0,Anillo,43.347047300000007,-3.0016893
453516592129,2023-03-07,76411257420,PST925P00XXZPESPS,25.0,1,25.0,Pendientes,43.347047300000007,-3.0016893
453516592129,2023-03-07,76411257420,EBB925R0014ZANPEB,25.0,1,25.0,Anillo,43.347047300000007,-3.0016893
1163925521521,2023-08-21,76648890956,OBE925P00XXZPUHOB,18.75,1,18.75,Pulsera,36.4722648,-6.2088851
1196537742449,2023-09-05,77051806284,ASC925R00XXZPECAS,39.95,1,39.95,Pendientes,39.9756078,-0.049138
478383440897,2023-03-25,79082472012,REN925P00XXZPEGRE,25.0,1,25.0,Pendientes,40.4263572,-3.6949643
478383440897,2023-03-25,79082472012,IDS925P00XXZANDID,25.0,1,25.0,Anillo,40.4263572,-3.6949643
478383440897,2023-03-25,79082472012,IAM925P00XXZCODIA,19.0,1,19.0,Collar,40.4263572,-3.6949643
1227998889073,2023-09-17,79082472012,LWA925P00XXVCOPLW,39.95,1,39.95,Collar,40.4263572,-3.6949643
1019581367487,2023-05-31,79127036492,IMO925P00XXZCODIM,29.0,1,29.0,Collar,40.399659799999988,-3.710626599999999
933306303679,2023-04-17,81350246988,IST925P00XXZCOSIS,25.0,1,25.0,Collar,41.390552199999988,2.1365116
933306303679,2023-04-17,81350246988,TLI925P00XXZPUSTL,25.0,1,25.0,Pulsera,41.390552199999988,2.1365116
1047824303295,2023-06-17,82135630412,OTS925P00XXZPUDOT,19.0,1,19.0,Pulsera,41.331703999999988,1.9385572
1047824303295,2023-06-17,82135630412,IRC925P00XXZCOCIR,25.0,1,25.0,Collar,41.331703999999988,1.9385572
1047824303295,2023-06-17,82135630412,TIC925P00XXZANSTI,19.0,1,19.0,Anillo,41.331703999999988,1.9385572
1047824303295,2023-06-17,82135630412,WIS925P00XXZTOTWI,25.0,1,25.0,Tobillera,41.331703999999988,1.9385572
1050553615551,2023-06-19,82135630412,IAM925P00XXZCODIA,19.0,1,19.0,Collar,41.331703999999988,1.9385572
1050553615551,2023-06-19,82135630412,IRC925P00XXZCOCIR,25.0,1,25.0,Collar,41.331703999999988,1.9385572
525588628481,2023-04-06,82542051916,LAT925P00XXVPUPLA,25.0,1,25.0,Pulsera,40.3375672,-3.8627991
525588628481,2023-04-06,82542051916,U30925P00XXYCOSU3,39.0,1,39.0,Collar,40.3375672,-3.8627991
525588628481,2023-04-06,82542051916,MDO925P00XXVPULMD,29.0,1,29.0,Pulsera,40.3375672,-3.8627991
1046952346815,2023-06-17,82542051916,UND925P00XXZCOMUN,25.0,1,25.0,Collar,40.3375672,-3.8627991
1046952346815,2023-06-17,82542051916,IMO925P00XXZCOMIM,25.0,1,25.0,Collar,40.3375672,-3.8627991
945263871167,2023-04-30,86192898636,IMO925A00XXZCODIM,35.0,1,35.0,Collar,40.3193985,-3.8756455
1049030689983,2023-06-18,86192898636,UND925P00XXZCOMUN,25.0,1,25.0,Collar,40.3193985,-3.8756455
1184677168241,2023-08-31,86311813708,IMO925A00XXZCODIM,35.0,1,35.0,Collar,36.84172,-2.46708
1184677168241,2023-08-31,86311813708,REE925P00XXZTOFRE,21.75,1,21.75,Tobillera,36.84172,-2.46708
1184677168241,2023-08-31,86311813708,UND925A00XXZCOMUN,29.0,1,29.0,Collar,36.84172,-2.46708
1081629017279,2023-07-08,91570520652,ONC925P00XXZCOCON,25.0,1,25.0,Collar,40.4361836,-3.6445134
1081629017279,2023-07-08,91570520652,IMO925P00XXZCOMIM,25.0,1,25.0,Collar,40.4361836,-3.6445134
1081629017279,2023-07-08,91570520652,IMO925P00XXZCODIM,29.0,1,29.0,Collar,40.4361836,-3.6445134
1069939688639,2023-07-01,102435865164,OWI925P00XXZCODOW,18.75,1,18.75,Collar,39.9789815,-0.0617366
1069939688639,2023-07-01,102435865164,OSE925P00XXZCOMOS,25.0,1,25.0,Collar,39.9789815,-0.0617366
1069939688639,2023-07-01,102435865164,TLI925P00XXZCOSTL,18.75,1,18.75,Collar,39.9789815,-0.0617366
536503452673,2023-04-08,105535029836,IAM925P00XXZCODIA,19.0,1,19.0,Collar,40.4729146,-3.6547194999999988
536503452673,2023-04-08,105535029836,OT3925P00XXZPEDOT,19.0,1,19.0,Pendientes,40.4729146,-3.6547194999999988
536503452673,2023-04-08,105535029836,TLI925P00XXZCOSTL,25.0,1,25.0,Collar,40.4729146,-3.6547194999999988
446960960513,2023-03-03,105953837644,IST925R00XXZCOSIS,29.0,1,29.0,Collar,40.4763676,-3.6939936
446960960513,2023-03-03,105953837644,IST925R00XXZPUSIS,29.0,1,29.0,Pulsera,40.4763676,-3.6939936
446960960513,2023-03-03,105953837644,RCR925P00XXZPEARC,25.0,1,25.0,Pendientes,40.4763676,-3.6939936
996337583295,2023-05-17,107875648076,RCH925P00XXZPEARC,25.0,1,25.0,Pendientes,40.6301283,-3.1671078
928567919807,2023-04-12,108558074444,U1H925P00XXYCOSU1,39.0,1,39.0,Collar,41.5464652,2.2687256
969213609151,2023-05-07,108881953356,XXL925P00XXZPEHXX,25.0,1,25.0,Pendientes,40.5505468,-3.6524229999999989
463959098369,2023-03-14,108941656652,IMO925P00XXZCOMIM,25.0,1,25.0,Collar,39.4687243,-0.3673473
463959098369,2023-03-14,108941656652,ERF925P00XXZPUNER,29.0,1,29.0,Pulsera,39.4687243,-0.3673473
463959098369,2023-03-14,108941656652,IST925A00XXZCOSIS,29.0,1,29.0,Collar,39.4687243,-0.3673473
929976157375,2023-04-14,110185562700,EBB925R0012ZANPEB,25.0,1,25.0,Anillo,40.3305213,-1.0986064
929976157375,2023-04-14,110185562700,OT5925P00XXZPEDOT,19.0,1,19.0,Pendientes,40.3305213,-1.0986064
